epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,409.432,0.34386,0.31865,0.66061,0.68404,0.74558,0.73288,0.55747,0.62292,0.77576,0.77454,0.00100018,0.00100018,0.00100018
154,412.069,0.32959,0.31242,0.65047,0.6712,0.75633,0.71828,0.53782,0.65826,0.78224,0.7958,0.000997362,0.000997362,0.000997362
155,414.706,0.32747,0.31027,0.65137,0.66031,0.77084,0.73463,0.54288,0.6465,0.7938,0.79932,0.000994541,0.000994541,0.000994541
156,417.346,0.33034,0.31286,0.65632,0.695,0.75054,0.72499,0.53955,0.63636,0.8071,0.79798,0.00099172,0.00099172,0.00099172
157,419.987,0.32237,0.30397,0.63858,0.66846,0.7731,0.73247,0.5471,0.64141,0.84637,0.78435,0.000988899,0.000988899,0.000988899
158,422.638,0.32482,0.29433,0.64291,0.75596,0.68701,0.73964,0.55419,0.61498,0.78276,0.77996,0.000986078,0.000986078,0.000986078
159,425.278,0.34341,0.31847,0.65426,0.75994,0.67713,0.75475,0.56745,0.62791,0.75978,0.79383,0.000983257,0.000983257,0.000983257
160,427.94,0.32507,0.29729,0.65054,0.71815,0.71351,0.74021,0.55081,0.6243,0.79619,0.7823,0.000980435,0.000980435,0.000980435
161,430.568,0.34853,0.33726,0.68225,0.6826,0.69555,0.71773,0.52423,0.65799,0.83689,0.80782,0.000977614,0.000977614,0.000977614
162,433.194,0.33491,0.31506,0.65056,0.73218,0.66792,0.73078,0.55404,0.63555,0.79292,0.79545,0.000974793,0.000974793,0.000974793
163,435.826,0.36086,0.32706,0.67901,0.77323,0.6852,0.76494,0.56415,0.65517,0.76099,0.79838,0.000971972,0.000971972,0.000971972
164,438.46,0.32587,0.30608,0.65092,0.79256,0.66436,0.76495,0.57858,0.64111,0.75538,0.78842,0.000969151,0.000969151,0.000969151
165,441.117,0.34267,0.32472,0.66895,0.79159,0.67561,0.77382,0.57388,0.64013,0.71401,0.78211,0.00096633,0.00096633,0.00096633
166,443.742,0.3403,0.32069,0.6587,0.76458,0.7106,0.76541,0.58015,0.62811,0.74735,0.7899,0.000963509,0.000963509,0.000963509
167,446.384,0.31632,0.29694,0.65135,0.67345,0.77114,0.76713,0.58285,0.62857,0.77419,0.79685,0.000960687,0.000960687,0.000960687
168,449.016,0.31918,0.30153,0.66125,0.64977,0.78352,0.76449,0.58123,0.6225,0.78352,0.79021,0.000957866,0.000957866,0.000957866
169,451.653,0.31513,0.29511,0.65285,0.69158,0.74841,0.74037,0.56345,0.60858,0.84617,0.77858,0.000955045,0.000955045,0.000955045
170,454.301,0.31283,0.2915,0.64936,0.80138,0.62649,0.73087,0.54729,0.6247,0.77645,0.78338,0.000952224,0.000952224,0.000952224
171,456.913,0.31905,0.30293,0.6481,0.64995,0.75107,0.73407,0.54972,0.63186,0.77278,0.78282,0.000949403,0.000949403,0.000949403
172,459.544,0.33484,0.31366,0.65306,0.76008,0.67478,0.72165,0.54994,0.61036,0.76975,0.77423,0.000946582,0.000946582,0.000946582
